frameNumber,trackerPosition,trackerRotation,centerHit,centerHitPosition,centerHitGroup,boxHit,boxHitPosition,boxHitGroup,presentObjectName,presentObjectGroup
484,"(-176.9, 102.6, -130.7)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,TS1 Stand Medium,"(-141.6, 99.3, -135.4)",WestRide Traffic,TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*City Skirt 3*New_NPC (54)(Clone)*U_SC05(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*PedestriansManager*CarsManager*
485,"(-176.6, 102.6, -130.7)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,TS1 Stand Medium,"(-141.6, 99.3, -135.4)",WestRide Traffic,TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*City Skirt 3*New_NPC (56)(Clone)*New_NPC (54)(Clone)*U_SC05(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*PedestriansManager*PedestriansManager*CarsManager*
486,"(-176.3, 102.6, -130.7)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,TS1 Stand Medium,"(-141.6, 99.3, -135.4)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*New_NPC (56)(Clone)*New_NPC (44)(Clone)*New_NPC (106)(Clone)*New_NPC (28)(Clone)*U_SC05(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*CarsManager*
487,"(-176.1, 102.6, -130.7)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,TS1 Stand Medium,"(-141.6, 99.3, -135.4)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*New_NPC (54)(Clone)*U_SC05(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*CarsManager*
488,"(-175.8, 102.6, -130.6)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,TS1 Stand Medium,"(-141.6, 99.3, -135.4)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*City Skirt 3*New_NPC (54)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Buildings*PedestriansManager*
489,"(-175.4, 102.6, -130.6)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,TS1 Stand Medium,"(-141.6, 99.3, -135.4)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*New_NPC (56)(Clone)*New_NPC (44)(Clone)*New_NPC (106)(Clone)*New_NPC (28)(Clone)*New_NPC (54)(Clone)*U_SC05(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*CarsManager*
490,"(-175.1, 102.6, -130.6)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,TS1 Stand Medium,"(-141.6, 99.3, -135.4)",WestRide Traffic,signPost*TS1_Stand_Medium_LOD0*signPost*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Inverted_Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*body*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*New_NPC (56)(Clone)*New_NPC (44)(Clone)*New_NPC (106)(Clone)*New_NPC (102)(Clone)*New_NPC (95)(Clone)*New_NPC (28)(Clone)*New_NPC (54)(Clone)*U_SC05(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*CarsManager*
491,"(-175.0, 102.6, -130.6)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(-141.2, 101.2, -135.1)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (54)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*
492,"(-174.6, 102.6, -130.6)","(0.0, 0.7, 0.1, 0.7)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(-141.2, 101.9, -135.1)",WestRide Traffic,Circle_Sign_LOD0*Circle_Sign_LOD0*,WestRide Traffic*WestRide Traffic*
493,"(-174.3, 102.6, -130.6)","(0.0, 0.7, 0.1, 0.7)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(-141.2, 101.8, -135.1)",WestRide Traffic,Circle_Sign_LOD0*Circle_Sign_LOD0*,WestRide Traffic*WestRide Traffic*
494,"(-174.0, 102.6, -130.6)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,Circle_Sign_LOD0,"(-141.2, 101.2, -135.1)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*New_NPC (54)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*
495,"(-173.9, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,TS1_Stand_Medium_LOD0,"(-116.9, 101.6, -126.2)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*
496,"(-173.5, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.7)",B023,"(263.3, 121.3, -107.4)",WestRide Buildings,TS1_Stand_Medium_LOD0,"(-116.9, 100.9, -126.2)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*New_NPC (44)(Clone)*U_SC05(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*CarsManager*
497,"(-173.2, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.7)",B023,"(263.3, 108.2, -100.2)",WestRide Buildings,Square_Sign_LOD0,"(-116.8, 103.3, -127.6)",WestRide Traffic,Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*trafficBarrel (10)*bigRoadblock (4)*smallCone (5)*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*smallCone (4)*trafficBarrel (9)*bigRoadblock (12)*smallRoadblock (6)*smallRoadblock (7)*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Body*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*body_pivot*body*New_NPC (69)(Clone)*New_NPC (36)(Clone)*U_SC05(Clone)*New_NPC (82)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*CarsManager*PedestriansManager*
498,"(-173.1, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.7)",Square_Sign_LOD0,"(-116.9, 103.4, -126.1)",WestRide Traffic,Square_Sign_LOD0,"(-116.8, 103.3, -127.6)",WestRide Traffic,Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*smallRoadblock (6)*smallRoadblock (7)*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*body_pivot*body*New_NPC (69)(Clone)*New_NPC (36)(Clone)*U_SC05(Clone)*New_NPC (82)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*CarsManager*PedestriansManager*
499,"(-172.7, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.7)",B023,"(263.3, 108.8, -90.0)",WestRide Buildings,Square_Sign_LOD0,"(-116.8, 103.3, -127.6)",WestRide Traffic,TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*body_pivot*body*New_NPC (91)(Clone)*U_SC05(Clone)*New_NPC (82)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*CarsManager*PedestriansManager*
500,"(-172.4, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.7)",B023,"(263.3, 108.0, -83.0)",WestRide Buildings,Square_Sign_LOD0,"(-116.8, 103.3, -127.6)",WestRide Traffic,Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*body_pivot*body*New_NPC (91)(Clone)*U_SC05(Clone)*New_NPC (82)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*CarsManager*PedestriansManager*
501,"(-172.1, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.7)",B023,"(263.3, 108.5, -78.3)",WestRide Buildings,Square_Sign_LOD0,"(-116.8, 103.3, -127.6)",WestRide Traffic,trafficBarrel (1)*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*body_pivot*body*New_NPC (91)(Clone)*New_NPC (38)(Clone)*New_NPC (82)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*
502,"(-171.9, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.7)",B023,"(263.3, 105.5, -78.3)",WestRide Buildings,Square_Sign_LOD0,"(-116.8, 103.3, -127.6)",WestRide Traffic,trafficBarrel (1)*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*body_pivot*body*New_NPC (91)(Clone)*New_NPC (38)(Clone)*New_NPC (82)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*
503,"(-171.6, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,Square_Sign_LOD0,"(-116.8, 104.1, -127.6)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*body_pivot*body*New_NPC (91)(Clone)*U_SC05(Clone)*New_NPC (82)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*CarsManager*PedestriansManager*
504,"(-171.2, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,Square_Sign_LOD0,"(-116.8, 104.1, -127.6)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*U_SC05(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*CarsManager*
505,"(-171.1, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,Square_Sign_LOD0,"(-116.8, 104.1, -127.6)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*U_SC05(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*CarsManager*
506,"(-170.7, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.7)",null,"(0.0, 0.0, 0.0)",null,Square_Sign_LOD0,"(-116.8, 104.1, -127.6)",WestRide Traffic,trafficBarrel (1)*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*body_pivot*body*New_NPC (91)(Clone)*New_NPC (38)(Clone)*New_NPC (82)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*
507,"(-170.4, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.8)",B023,"(263.3, 104.2, -74.8)",WestRide Buildings,Square_Sign_LOD0,"(-116.8, 103.3, -127.6)",WestRide Traffic,Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Forklift (1)*Forklift (2)*trafficBarrel (1)*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*body*New_NPC (91)(Clone)*New_NPC (38)(Clone)*New_NPC (82)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*
508,"(-170.1, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.8)",B023,"(263.3, 103.9, -71.6)",WestRide Buildings,Square_Sign_LOD0,"(-116.8, 103.3, -127.6)",WestRide Traffic,Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Forklift (1)*Forklift (2)*trafficBarrel (1)*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*body*New_NPC (91)(Clone)*New_NPC (38)(Clone)*New_NPC (82)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*
509,"(-169.9, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,Square_Sign_LOD0,"(-116.8, 104.1, -127.6)",WestRide Traffic,Forklift (1)*Forklift (2)*trafficBarrel (1)*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*body*New_NPC (91)(Clone)*New_NPC (38)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*
510,"(-169.6, 102.6, -130.5)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,Square_Sign_LOD0,"(-116.8, 104.1, -127.6)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*New_NPC (91)(Clone)*New_NPC (38)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*
511,"(-169.2, 102.6, -130.4)","(0.0, 0.7, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,Square_Sign_LOD0,"(-116.8, 104.1, -127.4)",WestRide Traffic,TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Square_Sign_LOD0*New_NPC (38)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*
512,"(-169.1, 102.6, -130.4)","(0.0, 0.6, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,Square_Sign_LOD0,"(-116.9, 104.1, -126.6)",WestRide Traffic,Trailer*trafficBarrel (2)*bigRoadblock (8)*bigRoadblock (3)*trafficBarrel (6)*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (38)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*
513,"(-168.7, 102.6, -130.4)","(0.0, 0.6, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,New_NPC (106)(Clone),"(-34.4, 103.4, -99.6)",PedestriansManager,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Trailer*trafficBarrel (2)*Circle_Sign_LOD0*bigRoadblock (3)*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1 Stand Medium*Right Bend*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (109)(Clone)*New_NPC (73)(Clone)*New_NPC (106)(Clone)*New_NPC (100)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
514,"(-168.4, 102.6, -130.4)","(0.0, 0.6, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,TS1_Stand_Medium_LOD0,"(-139.3, 103.9, -119.2)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*Right Bend*Triangle_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (65)(Clone)*New_NPC (73)(Clone)*New_NPC (106)(Clone)*New_NPC (100)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
515,"(-168.2, 102.6, -130.4)","(0.0, 0.6, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,TS1_Stand_Medium_LOD0,"(-139.3, 103.9, -119.2)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*Right Bend*New_NPC (102)(Clone)*New_NPC (65)(Clone)*New_NPC (73)(Clone)*New_NPC (106)(Clone)*New_NPC (100)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
516,"(-167.9, 102.6, -130.4)","(0.0, 0.6, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,TS1_Stand_Medium_LOD0,"(-139.3, 103.9, -119.2)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*Right Bend*New_NPC (102)(Clone)*New_NPC (89)(Clone)*New_NPC (41)(Clone)*New_NPC (106)(Clone)*New_NPC (100)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
517,"(-167.5, 102.6, -130.4)","(0.0, 0.6, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,TS1_Stand_Medium_LOD0,"(-139.3, 103.9, -119.2)",WestRide Traffic,Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1 Stand Medium*Right Bend*New_NPC (89)(Clone)*New_NPC (41)(Clone)*New_NPC (106)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*
518,"(-167.2, 102.6, -130.4)","(0.0, 0.6, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,TS1_Stand_Medium_LOD0,"(-139.3, 103.9, -119.2)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*GTO_Collider*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*New_NPC (89)(Clone)*New_NPC (77)(Clone)*New_NPC (41)(Clone)*New_NPC (75)(Clone)*New_NPC (106)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*PedestriansManager*
519,"(-167.0, 102.6, -130.4)","(0.0, 0.6, 0.0, 0.8)",null,"(0.0, 0.0, 0.0)",null,Square_Sign_LOD0,"(-139.2, 104.1, -119.6)",WestRide Traffic,TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*GTO_Spoiler01*GTO_Collider*Circle_Sign_LOD0*TS1_Stand_Medium_LOD0*Square_Sign_LOD0*TS1_Stand_Medium_LOD0*TS1_Stand_Medium_LOD0*Circle_Sign_LOD0*New_NPC (54)(Clone)*New_NPC (75)(Clone)*New_NPC (33)(Clone)*,WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*WestRide Traffic*PedestriansManager*PedestriansManager*PedestriansManager*
